session_id,user_id,started_at,ended_at,channel,device,country,page_views,utm_source,utm_campaign,is_bot
05e2c6b5-8bf2-4496-9c91-439fb6bfad81,f3b7ef29-c559-4c2d-a5e9-909682125e5d,2024-10-11 19:52:39,2024-10-11 20:16:30,email,tablet,US,24,,camp_6,False
9441ac98-7340-42b8-a750-11fc3fb5e430,f9fe162d-72a6-4a05-8fc6-9681afda0123,2024-12-15 06:10:02,2024-12-15 06:29:57,referral,Mobile,BR,2,bing,camp_26,False
4236932c-61c6-461c-9a11-3d85064fb13a,9f6ffb23-979f-47c8-969f-4a9c5f08e16c,2024-10-04 07:51:13,2024-10-04 08:32:55,social_paid,desktop,CL,20,instagram,camp_41,False
550c7967-55af-48cb-a25c-4a09728f01ad,78ba11b8-0bcd-47ac-b152-be8e9047829d,2025-01-18 20:06:50,,metasearch,mobile,MX,3,facebook,camp_50,False
58f1b9af-8455-4da0-9897-76244c440009,d9624c3a-80d7-489f-90bb-6ba01519bc45,2025-02-27 12:11:28,2025-02-27 13:04:15,direct,tablet,US,16,,camp_42,False
d957d7b2-fde2-431a-b4fd-164c4862a0a9,fcfefdad-4de5-476a-83fe-cc16a46c4e9f,2025-02-23 07:50:51,2025-02-23 08:46:00,referral,DESKTOP,CL,19,google,camp_16,False
bfd7e4f5-5d9b-4594-831c-4851341c5624,013e45d6-020b-4f9a-a248-ec5432eb003e,2025-03-10 15:25:14,2025-03-10 15:59:41,social_organic,desktop,BR,5,facebook,,False
4753396a-b5e7-4060-8f23-4cab1fa74093,bad8faec-306b-4194-87a5-093125ef9c65,2024-10-04 22:53:16,2024-10-04 23:12:51,referral,Mobile,AR,18,instagram,camp_36,False
efd268ba-ad9c-402b-957a-af9c40f159e1,888907dc-41d7-493b-bb69-4bb3afe13811,2024-12-15 06:22:12,2024-12-15 06:43:26,google_cpc,Mobile,Br,4,email,,False
38a357b6-75ba-4885-bee3-161203cfb66d,b6d26f77-5173-4760-b969-3671e088687e,2024-10-03 18:04:53,2024-10-03 18:51:57,google_cpc,tablet,CO,22,facebook,camp_2,False
7ceccbc4-a477-4405-b1e4-523b5da9382d,5a17be4e-d598-4588-b5b4-c3d8a10ae30c,2025-03-12 01:56:54,2025-03-12 02:20:48,affiliate,desktop,US,19,instagram,camp_9,False
5ff8258f-dfee-4116-84f8-92827d1342f2,9c7029ff-0d64-46dd-8897-2453ee32f151,2025-01-14 15:35:46,2025-01-14 15:36:31,metasearch,tablet,CO,12,,camp_21,False
95affdbf-72a4-4d15-ab50-a28bbe46a753,ca2cdf3f-bb3f-4d5c-bd46-85bfb7edda87,2025-01-16 18:44:48,2025-01-16 19:38:33,referral,DESKTOP,br,3,,camp_39,False
11ff7888-0f6e-4df4-93bd-35aaebcabb78,,2025-02-08 00:43:50,2025-02-08 01:16:39,social_organic,desktop,CO,5,instagram,,False
c4c469c2-ec07-4ef8-b835-58710a8dc133,24a01d04-5648-4baa-98a9-0a8ff9882655,2024-12-10 00:54:44,2024-12-10 01:14:35,direct,Mobile,br,1,facebook,camp_28,False
e1c05db4-71d2-4de5-a263-8bd042343375,056684f0-8f19-4d4d-a59f-b45692a6ef77,2025-01-09 16:25:56,2025-01-09 17:10:53,,DESKTOP,Br,11,facebook,camp_43,False
aed1d760-7cc9-4d43-8947-8685c2ae177d,4153fc46-0f4f-4246-b43b-a08abca0f5f9,2024-10-29 14:11:33,2024-10-29 15:02:24,email,Mobile,CO,21,,camp_2,False
b1373db7-5620-4251-8564-f2d07e6d21bd,19795348-072a-4c5e-9246-bfecd1f4efe6,2024-10-02 06:57:23,2024-10-02 07:36:53,referral,mobile,US,18,facebook,camp_2,False
e1edb8e0-b8a8-4860-bd30-43e516799018,d8a41f97-ce3c-4c62-a2da-29d07f955d2a,2025-01-24 06:40:52,2025-01-24 07:02:44,social_paid,mobile,br,6,,camp_41,False
aaf1a0d0-7222-49e5-8bdb-f0ecfe719142,2e8ed869-a613-4379-b0d3-501dd5654573,2024-11-05 03:09:54,2024-11-05 03:23:38,referral,tablet,US,11,google,camp_18,False
5f8b52ad-97d6-4fde-9975-e29ae9cc31d4,2cb93607-9eee-41e0-a462-d36112d8f1fd,2024-11-22 08:21:12,2024-11-22 09:18:23,google_organic,Mobile,MX,21,bing,camp_50,False
69305d8f-5932-41ad-97de-d981554a12c0,,2024-10-11 20:31:42,2024-10-11 20:33:07,social_organic,mobile,MX,21,,,False
8b47a0e2-d2c2-4144-af5b-dd92d800ed74,,2024-11-29 04:33:58,2024-11-29 04:49:10,affiliate,tablet,BR,20,,camp_27,False
95b5192f-cbb7-4887-835d-a4811b5e3e79,5b9849b0-211d-44a1-8a41-da5a363b4ba5,2025-03-17 20:39:41,2025-03-17 20:45:08,google_cpc,mobile,MX,17,,camp_9,False
ea77a420-439c-4cf1-88a4-6920675cab1b,c516c2a8-6ae2-4086-94d2-c7cad432073a,2024-12-25 22:38:03,2024-12-25 22:43:34,metasearch,tablet,BR,16,google,camp_3,True
8e44a615-9f79-42ed-8991-e3daf5198cf6,b70e9953-53e4-4458-b8a7-591dea81a796,2025-01-15 06:35:05,2025-01-15 07:06:46,direct,tablet,PE,8,,camp_9,False
6d99aed5-03e5-4983-8db5-7f5c0e64be59,66714ec4-40cf-4680-b4c5-924f22934909,2024-11-07 05:24:17,2024-11-07 06:14:29,direct,tablet,AR,3,instagram,camp_45,False
862c9464-972c-42b8-9408-c96dbb4f8d69,9d6806e9-3c7e-4233-89c3-58703c12b749,2025-01-15 20:32:20,2025-01-15 20:39:18,referral,mobile,CO,1,email,camp_39,False
48ec266d-f01f-4cba-bd81-89f88aa2d26c,81308b1e-897d-48e3-8dff-e2c7b14d0667,2024-12-26 19:23:49,2024-12-26 20:19:07,direct,Mobile,BR,14,email,camp_46,False
197ed404-b115-42b7-9689-5026019d9566,2794b7a6-2cb1-4478-abab-c90c98a1821e,2024-11-07 18:25:26,2024-11-07 18:25:37,google_cpc,tablet,CL,25,google,camp_46,False
4aa39d0e-335f-45d9-9772-515ee543e4b9,8154a678-3c90-4ed7-8f92-2ee4b5901839,2025-02-20 01:58:33,2025-02-20 02:02:56,,tablet,CO,4,google,camp_14,True
79c0658a-8134-4a68-a32f-6b9e04d05536,b9690d73-dc9b-45b3-908d-f40fdea44d71,2025-01-26 01:48:29,2025-01-26 02:15:21,metasearch,Mobile,US,19,,camp_12,False
0850bfaa-291b-400f-8d21-873c9299badd,d72cb17b-79d5-461d-92a7-8d92f0fa8b93,2025-03-20 23:52:35,2025-03-21 00:28:47,affiliate,desktop,US,25,email,,False
5983da6d-1d61-4412-af3f-85c43251c95e,3c957e66-f0be-4349-9436-a3867ce15f2f,2025-01-14 19:43:15,2025-01-14 20:28:05,affiliate,desktop,PE,23,facebook,camp_45,False
9dec873e-c7f7-430d-a61d-3a08cd9c9f2b,83953600-e6bf-458c-92b8-a292de29e5ed,2024-12-24 21:18:59,2024-12-24 22:15:56,direct,desktop,US,2,,camp_9,False
b09ee6ac-01d7-4f5a-bbec-cd015fe17bc4,47e80899-2dfe-4505-9c6b-cf9fccec392a,2024-11-12 03:18:48,2024-11-12 03:55:20,metasearch,Mobile,MX,5,bing,camp_15,False
034439f4-1dce-4367-879b-bd416c90d4d8,94eba0da-4815-4e7a-bd4e-403ea29253f7,2025-03-06 00:26:34,2025-03-06 00:44:29,google_cpc,desktop,US,4,,camp_26,False
9d9033ed-5396-4cdf-a538-72b4fca0d56e,6539e95c-b7e2-481f-ac26-14996f185361,2025-02-26 02:27:37,2025-02-26 02:53:04,email,desktop,BR,7,facebook,camp_20,False
26d0864a-ddd1-48b8-9af5-06d189f9954e,64ccbab4-a5ba-4db7-ba80-49170a02e894,2025-02-23 20:56:54,2025-02-23 21:25:07,metasearch,tablet,PE,7,,camp_36,False
be75cb70-6a8a-4caf-a42f-851f6752eddf,8b21cd6c-8117-423e-b39f-d81039a91a11,2025-03-09 13:32:14,2025-03-09 13:52:48,social_organic,DESKTOP,US,11,email,camp_36,False
a26ee77a-e8b8-4448-97cc-63ed077fa72a,152c9862-e7e3-4572-a2dc-5a96706d4157,2025-02-17 14:50:22,2025-02-17 15:36:41,,mobile,Br,9,email,camp_32,False
790e592d-cbd0-4f6a-a490-1e6eef50f963,55eb01e0-55d2-48b7-aa86-d6a163c65f86,2025-02-18 16:32:25,2025-02-18 17:29:02,social_organic,mobile,US,16,instagram,,False
5124e026-edce-4c10-b8c4-b9044263590a,87fc0f62-3855-425c-9d17-a657e245e376,2025-02-16 17:50:01,2025-02-16 18:05:14,social_paid,DESKTOP,CL,17,email,,False
b06a2251-6691-4970-9440-654257ce8a6a,,2025-01-23 02:41:21,2025-01-23 02:42:05,email,desktop,CO,8,google,camp_6,False
d1d9e890-4423-4389-9ad7-cb8e1469026d,4fd6c8e1-2d3e-4920-9af6-1691358df794,2025-01-31 07:24:36,2025-01-31 08:18:28,google_organic,DESKTOP,CL,11,bing,camp_9,False
c126b2f8-3c41-47b6-9087-a3d642b78612,0e0deb50-7bf8-4b7d-b9d0-1b14cfa2d45b,2024-11-10 01:42:33,2024-11-10 02:30:32,social_paid,DESKTOP,CL,22,facebook,camp_27,False
069459f1-c913-47e4-8263-ab9d88edca4a,c7722a54-db05-4deb-9f91-1fbbf99869b3,2025-02-27 20:58:33,2025-02-27 21:48:06,google_cpc,tablet,AR,4,bing,camp_45,False
e4dfb8f9-05ab-4b7b-90d7-9b411622505f,6528a104-898b-4eb2-b17a-8ba603a98e90,2024-10-10 00:58:27,2024-10-10 01:27:25,affiliate,tablet,BR,23,google,camp_36,False
3dc285a1-97d2-4c72-b761-0503e48becbd,3d0186bb-57bd-4bf7-b9d7-a31bd21b6557,2024-12-18 11:37:33,2024-12-18 12:32:05,google_cpc,mobile,BR,3,instagram,camp_37,False
97300130-f7c8-43df-b49c-a076d03750dd,,2025-01-10 04:50:57,2025-01-10 05:18:46,google_organic,Mobile,CO,18,,camp_33,False
175379bc-d930-4060-b2f2-cb756dce0286,efc0f8b3-fbda-487a-af7f-5d6c56c55f1b,2024-12-22 19:52:55,2024-12-22 20:01:10,email,mobile,CL,12,,camp_3,False
260b1c88-8d74-45cf-988b-189b7ca17088,4b6626da-15f4-4610-838c-22a28b6b8cd1,2025-01-18 08:35:44,2025-01-18 09:16:49,affiliate,desktop,MX,24,,camp_23,False
13cee639-c0e0-4903-8f8b-b856642ab864,c1ed6f3a-26e0-4ae8-83e4-9a319515a91c,2024-11-01 07:55:48,2024-11-01 08:29:56,social_paid,DESKTOP,Br,4,,camp_36,False
2f34bc72-2557-48bc-a432-9e6374c6bebe,,2024-10-21 00:56:50,2024-10-21 01:26:02,google_organic,desktop,AR,,email,,False
4a8477f9-3dcb-4794-b447-8fa5e72bdd26,48814c08-6513-4f0f-a721-94312c9e5fd0,2024-12-25 11:17:16,2024-12-25 12:03:26,direct,tablet,CO,12,instagram,camp_17,False
ecd9db3c-236c-4104-ae1c-51554275344b,ade7d8eb-7c7f-4940-931e-43bafd1c465d,2025-02-17 15:51:23,2025-02-17 16:29:34,google_organic,tablet,br,15,bing,,False
dcd5e8ee-9584-4353-adae-51044431c8dc,,2025-01-12 00:11:29,2025-01-12 00:27:03,social_paid,Mobile,BR,20,instagram,camp_22,False
f931eacf-ca3d-41c6-81b0-8b0c1c3b4e82,fbf12db1-4497-42f0-b209-07427c06e664,2025-02-08 05:19:52,2025-02-08 06:14:01,email,Mobile,MX,8,bing,camp_14,False
01894e93-462d-47d9-aa59-a726e1ce9619,81b1d9de-1adf-4b9c-93ef-09b7a60046b8,2025-02-21 13:30:29,2025-02-21 14:06:10,,desktop,CO,2,google,camp_28,False
a35aae56-eb42-4f31-b5ed-b42974ad79a5,0988d08a-5819-4a49-ade1-1ec4927756df,2025-03-27 21:54:40,2025-03-27 22:44:34,social_paid,desktop,MX,11,,camp_10,False
cbec80e3-b9cc-4518-8b06-f2f81d4abaad,43047da0-3925-44f1-9af1-c54e53805542,2025-01-31 01:38:49,2025-01-31 01:39:11,affiliate,desktop,US,18,facebook,camp_32,False
416da4c2-0ca4-47b8-bad9-9fd0594f3eac,,2024-10-27 23:43:13,2024-10-28 00:13:42,referral,Mobile,Br,6,bing,,False
23c56c08-6216-4e16-a0b5-34c2bf990873,,2024-12-10 11:22:18,2024-12-10 12:03:41,,desktop,AR,10,bing,camp_15,False
521cc116-97ca-4ed2-95e5-36a8ad37dd77,fbad5a9a-1dd3-429a-8c68-aea311636be9,2024-11-23 10:17:42,2024-11-23 11:04:52,,Mobile,AR,21,email,camp_20,False
3bcfeed9-4e8d-4aba-8324-5bf09620bf2b,f41f8623-b6b2-4ddb-b236-0a594b15292e,2025-02-18 18:42:34,2025-02-18 19:01:45,google_cpc,DESKTOP,CL,21,facebook,camp_44,False
c33a2b27-8972-4b20-81bd-9ac0808acac9,faf32332-65b1-45a2-b7f1-b063af366659,2025-01-22 14:23:25,2025-01-22 15:17:58,referral,DESKTOP,AR,25,facebook,camp_6,False
2f940273-b770-47a2-88cb-04ccb1aac97f,abdc01d2-c590-465d-ae48-bf9e913ab82a,2025-01-29 17:32:24,2025-01-29 18:13:56,referral,desktop,MX,16,google,camp_34,False
cdd1043e-dd2a-4663-bdeb-92cfbb0fcef0,149cdd2a-cabc-4af6-952b-2bf1ad0fe3df,2025-03-08 12:10:33,2025-03-08 12:29:37,google_organic,mobile,PE,20,,camp_1,False
17a9e3f2-0493-49c9-8896-a00cb761e616,362aa108-ccdf-4fc8-b9b3-20ba529f5142,2025-03-24 22:18:38,2025-03-24 22:58:07,email,DESKTOP,br,8,email,,False
d0caa29a-df25-4eea-8877-81ef36156956,5d221d43-0f93-4eca-9aa9-610cea2bb1e3,2024-11-01 05:32:36,2024-11-01 06:29:23,social_paid,tablet,CO,8,bing,camp_47,False
a3fd0469-b665-456f-a384-8d3d64431b6f,f4e36ec5-e168-459f-954b-d346c4ec4525,2024-10-04 06:33:00,2024-10-04 06:39:03,google_organic,desktop,MX,15,instagram,camp_46,False
296ded0f-1d43-4ada-b678-ba65c0b489d5,1ce7a2c8-0d6c-4b35-9934-2619c03b6dcd,2024-10-19 18:59:04,2024-10-19 19:41:58,social_paid,tablet,CL,19,instagram,camp_18,False
d9dcbbcb-fe0f-4430-a145-ebca54712946,9dc06d5a-7ee0-4628-bcde-7ac32b0f79bc,2025-02-09 00:02:49,2025-02-09 00:56:02,affiliate,mobile,US,9,facebook,camp_19,False
b82b3bb8-d4ac-4f91-9dc8-a460d23cf337,,2025-02-01 07:01:42,2025-02-01 07:16:58,affiliate,DESKTOP,US,17,bing,camp_41,True
e1d6425f-20e4-4c2f-93e6-8cffb6914294,7917ab72-837c-425d-86fd-62e7ff1427b3,2025-03-25 17:27:20,2025-03-25 17:48:32,social_organic,desktop,MX,6,instagram,camp_46,False
341f9913-7fae-4d81-88ed-0a2be7fd1572,db2ae39c-0db5-43ce-9a6a-89b14f7d488e,2024-12-21 20:59:23,2024-12-21 21:13:09,google_organic,desktop,CO,12,,camp_21,False
8d919e91-c2cd-4672-9feb-75eb283181c5,,2024-10-03 09:58:44,,affiliate,tablet,BR,3,facebook,,False
87d56ee2-9c61-42f2-a420-0c453c5a8aea,a6ac38ba-4721-4127-a5a4-a1c3a7da18c6,2025-02-18 04:28:44,,,tablet,MX,15,,camp_24,False
12977e9a-fbcc-4457-91fa-2d5de9ff3a7d,,2025-03-05 01:01:20,2025-03-05 01:49:32,email,mobile,AR,4,,,False
2cf588c6-11e6-4a79-9192-bd73a6a3e4b9,b6ac0d19-eb2d-40a8-ae6d-d6b15bd17594,2024-12-05 10:05:20,,social_organic,DESKTOP,US,9,facebook,camp_3,False
b3e651da-5688-464a-bc3c-43cf94671dcb,6821439e-01ce-42d5-b4f1-ecbaf21184cc,2024-11-14 16:18:10,2024-11-14 16:20:33,google_organic,tablet,AR,5,facebook,camp_45,False
16047f7d-8905-4d5a-8503-b802d5975d69,b19d0374-3722-4dee-97a8-d4dafbafbba7,2025-03-16 13:53:36,2025-03-16 13:59:31,google_cpc,mobile,CL,,,camp_36,False
8cef6ec7-e094-428d-905b-693ecb1d55c3,c3546666-a1ae-4c15-80aa-e98f5db16419,2025-01-14 02:24:26,2025-01-14 03:21:00,google_cpc,desktop,US,22,email,camp_32,False
dc4906b6-9391-4aa4-bbc2-e2a4aa902487,,2025-01-23 09:26:05,2025-01-23 10:19:38,direct,desktop,AR,19,email,camp_41,False
f4a0391e-5560-48e2-a3d2-5d6ab53b42e2,,2025-03-04 20:22:11,2025-03-04 20:28:34,google_organic,DESKTOP,CO,21,instagram,camp_5,False
0f3908e4-eb9a-43f2-9b56-e1c81a4c5dba,5e067c90-e041-4254-ac58-e74e0c7abeed,2024-10-08 03:17:21,2024-10-08 03:23:24,referral,mobile,AR,6,email,camp_23,False
6ee886f3-0630-4319-be67-355ebbda1411,e612aa52-8d2f-41f0-ad91-45459044a8ba,2025-03-24 22:27:18,2025-03-24 23:13:29,affiliate,mobile,CL,18,,camp_15,False
6a5b4327-f7d4-4a66-8694-66837b53ec3d,,2024-10-04 09:21:16,2024-10-04 09:57:10,social_organic,Mobile,CL,23,facebook,camp_25,False
d664529a-504c-4899-9085-4cf2ef8a7c5a,dad02cc3-3655-452a-b0ee-614787ba01e6,2024-11-03 11:28:39,2024-11-03 11:45:17,referral,mobile,US,12,,camp_28,False
05b44c0c-9cbb-48c0-91d8-ab7b76a7511b,d4c9fd96-c516-40b6-b0cc-b48e24471444,2024-12-23 19:14:33,2024-12-23 20:00:41,,DESKTOP,br,9,google,camp_18,True
9490a8a8-8718-413d-8fba-99ed3ebe77a3,e8b0fdca-10c4-4e11-bb73-f558ef755e69,2025-01-16 16:48:00,2025-01-16 17:27:30,social_paid,Mobile,Br,2,,camp_38,False
624964ca-3dc8-4d01-acb8-9a2680efae00,bf351447-0ab5-4cde-822e-646d60b24536,2025-01-26 19:48:16,2025-01-26 20:46:35,social_organic,DESKTOP,MX,5,,camp_9,False
288279f9-ba45-48e2-ac67-be2bcc968829,2d4d122d-6806-4012-a9d4-4a96265f65a3,2024-12-19 09:37:35,2024-12-19 09:41:38,referral,tablet,BR,8,facebook,camp_11,False
fbd09f0e-e4f0-4a03-bba4-b1bd8fba1ff2,74df48c4-e88d-41a8-bc67-792ef5bcb58f,2025-02-05 09:52:56,2025-02-05 10:47:39,affiliate,tablet,Br,18,google,camp_40,False
e6c22f36-7d0f-452f-866b-21498ac9100e,9bdc0b74-70a2-4f37-be10-c5151a3a6417,2024-12-03 18:42:27,2024-12-03 19:34:52,google_cpc,tablet,MX,22,facebook,camp_41,False
1cd9831c-3b66-4933-a4b7-7014b272a1fd,33954cd4-04cf-4e28-a49c-c127da8ba52c,2024-11-29 14:03:45,,email,tablet,CL,9,bing,camp_19,False
2abe695b-818a-4927-b3a1-7757379b35c7,4eb2c78f-d184-469d-97da-c35f5316c93f,2024-11-22 23:34:38,2024-11-23 00:08:01,email,mobile,PE,12,bing,camp_35,False
b52fde17-7c5d-44e0-a195-ddadebfd68b8,,2025-01-22 15:43:46,2025-01-22 15:53:17,google_cpc,tablet,br,13,facebook,camp_33,False
1e91bcba-a522-454d-a754-87918d88e252,eab93780-6327-4310-9c9c-dfd5d0819f2e,2025-03-13 05:18:53,2025-03-13 05:50:41,referral,Mobile,Br,5,,,False
18cae9ff-3372-4f03-ab2a-8ff1d4a5694a,774f9228-cf69-4c13-8495-da75eb123ad5,2024-12-26 03:48:08,2024-12-26 04:43:50,google_cpc,desktop,AR,17,email,camp_25,False
501adc40-a247-418f-8184-2a49d7823e07,70e02447-00d9-46e1-927e-f7354affea19,2024-10-13 16:57:24,2024-10-13 17:53:01,google_organic,tablet,AR,11,facebook,,False
757cc57a-a93d-42a6-b912-b5a9c4f3b608,2d580b4e-5c47-4e48-be51-9a0bb8c6f66d,2025-02-28 08:45:48,2025-02-28 09:07:49,referral,tablet,CO,23,instagram,camp_35,False
46ce0c37-8bfa-45b5-89f6-1215109f6d4b,72e00bba-70bb-4058-b693-8b3cada1d84f,2024-11-06 14:45:04,2024-11-06 15:04:47,email,mobile,Br,9,,camp_38,False
5d69c824-c287-4ba2-af30-24ec6da77a57,e1d8ae2e-4bba-45b5-9073-d2dc58c18d96,2025-01-29 20:04:10,2025-01-29 20:43:24,social_paid,desktop,CO,19,facebook,camp_1,False
e1de7235-f32b-4116-86a4-62fe2efec139,d0dbef90-5d1c-432b-8ed6-b1c0f5da2fee,2025-01-05 19:48:11,2025-01-05 19:56:57,social_paid,DESKTOP,Br,20,email,camp_46,False
3144aaa5-ac9d-4c96-9677-15f2477284ee,dce40299-e69c-4bb9-963f-bcf118d09819,2024-11-22 03:11:01,2024-11-22 04:01:47,google_organic,desktop,AR,22,,camp_36,False
6442143b-7425-483a-9739-344e44a7d858,111569d5-c4bc-4145-8734-73767dc877dd,2025-03-29 16:28:40,2025-03-29 16:50:28,affiliate,DESKTOP,PE,8,bing,camp_39,False
104c92ea-55d4-4465-a8e1-b0f7c75f3870,,2024-12-07 13:21:08,2024-12-07 13:41:11,google_cpc,Mobile,CO,8,facebook,camp_20,False
aa962abf-e88d-41b0-bbd6-d4aacc7b6990,24adb5f0-86e5-459a-9f31-1d0fc8ec8708,2025-01-30 17:01:54,2025-01-30 17:25:23,social_paid,desktop,Br,13,instagram,camp_28,False
e2c625b6-0a90-45e2-b616-266ef46b52ba,3d232de9-93b2-45c5-8a93-c19669116d58,2024-12-12 10:29:33,2024-12-12 11:28:31,referral,mobile,US,1,facebook,camp_37,False
0f476a11-0c9a-4aef-ac61-015e24cbed43,5ffcb575-0359-4fcc-ab18-37ef82fb12ac,2024-11-12 01:31:40,2024-11-12 02:15:19,email,mobile,AR,6,facebook,camp_20,False
dc39c87c-f8a2-4b8a-8df7-f5b80e96f03f,c920e0db-cff8-4f64-809a-a44e77b2ce7b,2024-12-23 17:26:19,2024-12-23 17:32:21,affiliate,desktop,PE,13,google,camp_16,False
bc9275a6-aeb9-44fc-9768-dbb358a85ea3,1160bcf3-6350-49a2-a74c-d4e2ae11cd90,2024-11-24 01:03:25,2024-11-24 01:20:09,social_paid,tablet,AR,4,,camp_43,True
6d723fed-27a0-47df-b728-ae6733c72bfc,,2024-10-16 01:43:00,2024-10-16 02:12:49,google_organic,DESKTOP,PE,6,bing,camp_8,False
8a9124f3-cab2-46ec-97bd-ee1149554df2,1d915c1e-7962-4af1-ae47-6f6f0c67d2b5,2025-03-31 22:30:10,2025-03-31 23:08:33,social_paid,desktop,AR,18,bing,camp_16,False
9ed01d81-7923-4977-aa27-74f67eb02f1e,c54d0671-5669-4482-8124-ed8977645a07,2024-11-21 20:28:00,2024-11-21 20:32:21,google_organic,tablet,BR,9,instagram,camp_20,False
aaebc182-f4a8-4fd4-ae89-30db773eab37,c9010cd9-5225-4a40-ad3f-ee5f75f1f614,2024-11-24 03:32:40,2024-11-24 04:23:30,social_paid,tablet,Br,13,instagram,camp_14,True
193ee3d2-ea11-4131-bd52-f3c202eddeee,d72ee28f-974b-4864-878c-034e3a01074f,2025-01-03 23:28:20,2025-01-04 00:23:23,social_organic,Mobile,MX,19,instagram,camp_35,False
d59f3e84-695a-42a1-9991-65bb5cdb088b,cdbe3e09-0cea-4893-b3b3-9e8ea0b02159,2025-01-25 10:32:49,2025-01-25 11:14:22,metasearch,mobile,CO,23,email,camp_50,False
a16884cc-b56a-4eda-bcfe-664de95d8e66,5f43e002-a65f-42cf-ab61-a55d5e693ae7,2025-01-08 08:59:07,2025-01-08 09:51:59,referral,tablet,br,17,bing,camp_19,False
5acf53aa-8750-4101-a659-5287feee800b,,2024-11-21 23:53:04,2024-11-22 00:15:48,metasearch,mobile,US,20,,,False
c7ce1308-7eb3-4d4f-982c-0bc0c9ba1456,44c05975-2b16-4bde-9f8b-dcd6899a7f93,2024-10-21 14:41:11,2024-10-21 14:53:19,affiliate,desktop,Br,24,email,camp_42,False
32531eb7-ce00-429a-9327-cac16f9dcbd0,f3f91eb9-d278-4fd4-8682-4b0c8b65e033,2024-10-06 01:50:44,,,mobile,br,16,google,,False
45610c58-2306-42bb-9dd0-25c11ac00364,f61d884d-e7b2-4ab0-937b-d1e3d8e581a8,2025-03-27 23:02:02,2025-03-27 23:42:54,direct,desktop,AR,24,google,camp_31,False
e5f91423-0544-4a8c-99a1-23908629ebf5,87ccbe47-cb1f-4db3-af8d-f838aa90af2c,2025-02-19 05:56:47,,social_paid,tablet,CO,16,,camp_43,False
6dd41d4e-e968-46c7-bf49-4de2415f6344,a8dbbcd4-91d9-4458-a521-76ca172fa888,2025-03-11 21:18:35,2025-03-11 22:17:54,social_organic,Mobile,US,3,,camp_47,False
169e928c-00ac-49c8-a227-0b480d4785af,e95cf6b5-6a89-42a5-aaf3-36158e9bb8f7,2024-12-22 12:29:10,2024-12-22 12:37:16,google_cpc,mobile,US,8,email,camp_35,False
d83b23cd-f9d1-4421-b4c5-b66259277c17,4a86f45f-6e8b-4c42-b598-4224a00632df,2024-12-28 22:01:21,2024-12-28 22:43:09,referral,mobile,US,20,facebook,camp_33,False
b8f69cc0-adbb-454d-b786-c51f5236aaa5,,2024-12-07 04:42:31,2024-12-07 05:27:02,google_organic,tablet,MX,12,bing,camp_48,False
66362bd1-3dcf-4d14-80a3-ce7d413aa127,fc7fe6f7-386c-4dfe-af07-c90a928e3270,2025-02-06 08:17:36,,email,DESKTOP,Br,11,,,False
967dcf57-20d8-4a86-8af8-80dc5218e052,affd826b-1418-422b-94f6-3fbc657042f5,2024-11-21 22:07:51,2024-11-21 22:47:45,google_organic,mobile,MX,21,,,False
94f1d5f5-6156-4366-9154-9ff9329800b5,37a75280-6ee0-46e1-bbc4-cde589c6c459,2024-12-07 12:22:39,2024-12-07 13:10:23,social_organic,DESKTOP,PE,14,email,camp_30,False
d085b0f3-fdad-4135-ab8a-af8192fead52,,2025-03-28 00:32:03,2025-03-28 01:17:21,affiliate,Mobile,br,24,facebook,camp_24,False
13ab1850-a6e7-43d0-94f1-c17494683e29,0611f521-b26b-4685-a4ff-774777b49353,2024-10-14 11:25:38,2024-10-14 11:44:57,referral,mobile,CL,2,instagram,,False
14174cc4-eae1-4d74-92c1-a0d874f6f3d4,,2025-03-22 22:15:02,2025-03-22 22:27:18,email,Mobile,Br,12,instagram,,False
426c1241-5b9e-4649-a16d-dadbbda7ed8a,6a597fc4-6ad1-4772-b31c-471d6da73615,2025-01-14 23:34:35,2025-01-15 00:34:30,,desktop,br,16,email,camp_18,False
44be7fc8-f675-4b16-b9b8-2d70d91a4c2f,c9bad543-090f-4bf1-ac40-15931d438f1f,2025-03-23 10:09:21,2025-03-23 11:02:34,metasearch,DESKTOP,MX,24,facebook,,False
c7fcddaf-1d40-4214-a0ea-76a3e0040eab,6a2c9eeb-26d5-46c8-b9c2-bf0c4d2c9350,2025-01-23 20:43:02,2025-01-23 21:26:41,metasearch,desktop,BR,11,google,camp_6,False
7f0542aa-c9fd-410f-9612-6d8f78d48e7e,160076eb-ae3f-44d6-a394-1078e29b56aa,2024-10-04 20:36:31,2024-10-04 21:04:26,referral,DESKTOP,BR,8,google,camp_8,False
056b1c87-37cc-4792-8b61-5e6e0db5522d,87783e34-4f33-49cb-b5df-01662dfac5b4,2025-02-14 16:38:41,2025-02-14 16:51:00,social_paid,mobile,US,23,google,camp_29,False
f868703e-5556-4c8f-8fe9-5c84905f16af,2e2396fa-5849-4ccf-9172-286baad4eabe,2025-02-17 08:44:57,2025-02-17 09:18:29,google_cpc,mobile,US,21,instagram,camp_10,False
d32e6a3b-00cd-418c-841f-7590f26ad419,bc31055c-c66f-44a3-a7dc-929d3cf74080,2024-12-30 08:10:24,2024-12-30 09:02:56,affiliate,desktop,BR,18,facebook,camp_7,False
