search_id,session_id,searched_at,pickup_location,dropoff_location,pickup_date,dropoff_date,car_category,num_results,partner_id_clicked,price_shown
bf898bab-0165-4193-b54e-47aa91bc7259,1baa7530-34e9-46ff-8cbf-9a3646876dde,2025-03-07 07:42:21,Florianópolis,,2025-04-18,2025-04-20,compact,37,PRT0015,
98dd6e6d-3c21-4756-9a36-c0418a76ef67,503ce4b9-44c7-45bb-b130-eb6b18b7fc0d,2024-10-15 01:56:15,Recife,São Paulo,2024-12-07,2024-12-11,pickup,14,PRT0006,1238.72
f9052e82-687b-4b97-aff7-ecc88ffae882,31fdd439-f657-4f2e-a745-a231726d8c36,2025-02-04 01:06:22,Buenos Aires,,2025-03-02,2025-03-05,,8,PRT0017,242.74
0b001128-e90c-4d12-9469-5f87d4bde0e4,dfebd84a-35b4-453f-8247-6a56909a5498,2025-01-21 04:50:19,Recife,Manaus,2025-04-12,2025-04-25,pickup,24,PRT0020,154.36
76ee0d39-919c-4091-83a8-f3766ccc3bb5,25d0b415-0fd4-4e35-929b-3ef787fa5593,2025-03-12 12:55:13,Salvador,rio de janeiro,2025-03-25,2025-04-08,luxury,38,,499.02
399dce26-b128-44be-aec7-b8800c554b7f,6bd1673d-6ff2-4e7c-9aae-fd1680854a24,2025-01-04 01:28:14,Recife,Florianópolis,2025-01-19,2025-01-26,suv,33,PRT0008,658.57
e6074567-4623-408b-b06d-07107c2b1f18,4e60bf78-113b-4248-9188-be6a724d4f3b,2025-02-26 02:14:04,Recife,,2025-03-11,2025-03-24,luxury,35,PRT0006,98.35
a9247f41-75a7-47db-bb7e-8985d993edfa,aa6021f6-b01c-4d5e-a0be-2db5cda07f7c,2024-11-16 17:30:02,Bogotá,Buenos Aires,2025-01-05,2025-01-06,suv,26,,1237.38
d1cd8f83-1087-4c7c-bf4c-ad7f1a12a9e1,67ad1939-fa8b-4cba-adc3-7279058e02a2,2024-12-29 17:06:53,Bogotá,Brasília,2025-03-18,2025-03-25,minivan,38,PRT0018,1582.06
952b3c98-07fe-4717-b9cd-f2457c42d486,c3195d5d-e000-4f78-ba38-feceb5917158,2024-10-13 20:02:03,Cancún,,2025-01-08,2025-01-17,pickup,18,,1316.09
dae110cf-fa19-4a3e-84f5-1703dab15f23,a51e8730-0277-4798-a41a-c96d32f1101f,2025-03-29 21:36:35,Salvador,,2025-06-19,2025-07-03,minivan,17,,1436.2
8d96170e-ef0f-4647-8bc9-34be1144867a,561bbeaa-6470-4bbc-8ac7-5d9c2982e22c,2024-12-06 15:13:46,Florianópolis,São paulo,2025-03-04,2025-03-05,pickup,22,PRT0001,1379.24
f9591e08-94f2-4686-ba20-f71167935da7,40a66e31-46a2-48ff-a376-893a369cc1e1,2025-03-01 17:49:04,Curitiba,,2025-03-02,2025-03-13,minivan,19,,1728.62
06ebbd3d-8284-4471-a1f1-1d04f47e2af0,b6c9cdd3-1da2-4ae2-becc-0d18174c8b2c,2025-03-21 21:24:12,Salvador,FLORIANÓPOLIS,2025-06-09,2025-06-21,minivan,13,,
2cc47318-f088-4a7b-a16e-5168ecfeadbe,d82e97ad-eae3-4ae1-b83b-d30cea6b1851,2025-03-25 19:17:19,Salvador,São Paulo,2025-04-29,2025-05-10,luxury,19,PRT0003,1134.1
2bf99484-6600-4d5e-a7be-09dde03637b4,2fd804fb-d5cf-4585-b46f-0b987f482c9e,2025-03-14 20:19:32,Manaus,rio de janeiro,2025-03-21,2025-03-25,minivan,8,PRT0011,502.21
2bc9677f-2bee-48f4-bec0-c3c998e4e6b6,1e0d676a-089c-4d5b-9389-e37b9a2e8cea,2024-10-19 23:41:48,São Paulo,Salvador,2024-11-20,2024-11-23,minivan,32,PRT0019,1188.41
14235c53-b00a-4884-9999-1ee3f17f0c94,73127b84-8469-4e24-a232-39f912db56cf,2025-01-13 05:59:51,Buenos Aires,Recife,2025-03-25,2025-03-28,,39,PRT0018,1011.49
01b93d85-9633-4354-9270-42c50cea38da,a3896440-ab13-4262-848d-b20e5ffb86e8,2024-10-09 16:01:41,Santiago,,2024-11-17,2024-11-25,suv,17,PRT0018,85.32
69aaa1e7-dcc2-4591-a683-4bbd7f732868,7879f9f3-a783-4e32-a3a8-c15a3d5818ac,2024-12-28 22:31:30,Brasília,,2025-02-11,2025-02-15,suv,33,,411.88
e996ecbd-2400-443e-ae96-da6fd179c03b,418ce772-6ea3-4df0-abab-46a7ea6ed75b,2024-10-01 06:05:04,Bogotá,,2024-11-06,2024-11-17,minivan,11,PRT0016,278.31
236c706b-9884-4544-abb0-bad5e428c861,f280b2ae-851a-4fd0-bd68-c5ef1edb27ff,2025-01-14 06:10:43,Santiago,Rio de Janeiro,2025-04-09,2025-04-14,pickup,38,PRT0018,1239.09
4b5955c3-f22a-408b-8479-6691fc2ab22c,3d45abfb-c91f-4060-bc39-5341cf39b90a,2025-03-07 04:39:46,Curitiba,Belo Horizonte,2025-03-14,2025-03-28,luxury,19,PRT0015,144.68
6ccacc0f-b10c-4f64-a67d-b014046c12bd,19db2830-7a06-4a4e-bddd-27407716696c,2025-03-27 06:18:58,rio de janeiro,Belo Horizonte,2025-05-04,2025-05-10,pickup,16,,1714.77
8e0250b9-f4f6-4273-bbc8-244069eab69e,ed1e80d4-f34b-4f67-8339-0dfd2b738867,2024-10-02 02:53:09,Florianópolis,Rio de Janeiro,2024-12-23,2025-01-01,suv,,PRT0002,1577.57
83924e63-9543-44fc-abfd-5b08c1838486,e3a5c1c7-82c1-4857-a76f-8a2fd9d62fb6,2024-10-18 02:52:29,Curitiba,Buenos Aires,2024-11-25,2024-12-01,minivan,32,PRT0019,459.9
ec269a04-b9f1-43e8-92c9-d39a34b49bf5,743a6390-0489-49e3-acda-31230a0f4450,2024-11-14 12:18:32,Bogotá,Florianópolis,2025-01-28,2025-02-02,compact,14,,852.06
afec47d8-cfc9-4e6f-bef7-5fdbb903afc1,20b4c67c-d97d-4c21-9364-9735d6592b5d,2025-01-12 05:29:03,FLORIANÓPOLIS,São paulo,2025-01-14,,luxury,17,PRT0019,433.95
8a6be6eb-55d1-4f32-9924-5ae24638000b,d5878499-1114-44a9-8b2b-0cb085931210,2024-12-22 14:33:54,Belo Horizonte,Buenos Aires,2025-02-01,2025-02-15,luxury,32,PRT0014,1343.18
4559244f-0c2f-4eb2-b4ce-fbaf0e01bab8,06e7ac99-35a9-4803-ba0c-0d3afea2dcda,2024-10-06 04:23:35,Florianópolis,Rio de Janeiro,2024-12-19,2024-12-21,suv,,,536.31
236e805c-359d-4ec9-8992-b5e3cc829057,00afba85-dacd-49b1-8850-bf1b2d7abe70,2025-03-09 18:50:39,Recife,,2025-05-11,2025-05-18,suv,25,PRT0016,620.94
cf0e0e25-44fa-4111-b324-de086ee56439,a31946ad-6de8-4c2a-b4bf-629c6c6eb061,2025-01-24 17:29:06,Rio de Janeiro,Buenos Aires,2025-04-01,2025-04-03,pickup,,PRT0001,1385.24
272590bd-d863-46b2-9297-4aedd71511a8,6861fbb8-cd85-45e8-ab62-cbf4c86171b4,2025-03-25 12:52:52,rio de janeiro,Curitiba,2025-03-26,2025-03-28,suv,23,,1091.63
89ff04e7-3cb7-4627-bab4-4914b2db329a,2063133f-53a1-4e58-82ca-b701b9a83d5b,2024-10-18 17:50:12,São Paulo,,2024-12-18,2024-12-31,pickup,6,PRT0004,1101.9
7ec5cdf0-dc1d-4f34-b6da-a2431a4143dd,a64fe1e4-1203-4e31-857d-695ffd59bc59,2025-02-02 14:11:21,rio de janeiro,,2025-03-24,2025-04-07,suv,23,,1327.27
fb19814b-95c0-4a22-8a1b-858d3e35e563,0f31ce61-012e-4346-8856-e51a7264baea,2024-12-10 08:48:00,Santiago,Manaus,2024-12-27,2025-01-09,suv,28,PRT0015,314.53
c668270d-a744-429a-87c3-bc737d2336b8,5bbb6635-5b16-46bc-b346-d751becee270,2024-11-03 01:01:33,Cancún,,2024-12-04,2024-12-14,economy,2,PRT0005,1113.7
ac81c483-4517-47cc-8704-bc7c14e350d1,149c16d1-f3b2-424d-9871-dbcb3664e713,2024-12-18 08:12:40,Fortaleza,Salvador,2025-03-02,2025-03-06,economy,28,,1553.76
2d963a37-8c61-4b8c-aabc-3de21928ae35,60893aa9-651d-425d-bc03-c723caa1e6d9,2024-11-20 01:45:54,FLORIANÓPOLIS,Brasília,2024-11-24,2024-12-03,economy,39,,1786.48
50147a6c-93c1-46bb-a186-b5700589f061,5a6b236a-6767-46ec-a431-f37b08355e87,2025-02-23 22:19:24,Belo Horizonte,,2025-04-08,2025-04-19,compact,2,PRT0007,418.78
fe345376-4384-4cbf-88ca-2c0c19b2a4c7,09acb9f6-8f85-4749-ba5f-6338c1f7744b,2024-12-11 23:27:55,São Paulo,Recife,2025-02-12,2025-02-17,compact,27,,188.16
d3b75071-36fd-4d49-86a1-2ab361f420ce,06c72e69-fff8-4cfd-901a-177df97fec59,2024-11-17 20:56:55,Lima,Cancún,2025-01-14,2025-01-16,,4,,616.69
7caf84b3-1164-406d-adc8-c3de5de54ccc,49b23ee4-6530-44a5-bdb2-dea44c8f76a8,2024-10-09 04:48:40,Curitiba,São paulo,2024-10-21,2024-10-26,pickup,34,,62.01
edb423c3-9f2a-49ea-90ae-b194554008e1,17dc1659-9c5a-4d51-8e51-2eb32ca3cba1,2024-10-20 13:42:57,rio de janeiro,Lima,2024-12-20,2024-12-30,,23,PRT0009,1111.55
ff9db983-c3ef-473e-ab22-e327b5856271,8bc00de0-a9e5-44b9-b055-f31b7875958a,2025-03-22 03:23:34,rio de janeiro,Cancún,2025-06-01,2025-06-09,compact,35,PRT0015,127.97
efdb6e24-292a-4620-b0ab-11e54d2aaac3,ef0f12d9-b732-4b7c-9240-d6e93ff5ea16,2025-01-16 13:41:56,São Paulo,Salvador,2025-03-14,2025-03-20,,33,PRT0015,166.46
fb271f08-b909-46c6-afb7-c0ae6ea5fce5,14682b25-1a0c-43e8-9fd4-9536d84899ce,2024-12-25 03:57:10,rio de janeiro,Recife,2025-02-28,2025-03-09,,32,PRT0005,452.92
add93c2c-226e-4c8c-a4ee-79fbb373c9b7,bf29714c-d104-4b0d-9d7e-7f6f48edf147,2024-10-06 06:05:17,Recife,,2024-12-19,2024-12-29,economy,8,PRT0004,630.2
4437d89f-4386-4f21-92dc-39d4220f2ec6,08fdd645-5ba5-45ce-a161-c7158828ec6b,2025-02-25 16:55:11,São paulo,Belo Horizonte,2025-05-19,2025-05-26,luxury,,PRT0001,
eab6537f-67e4-48ef-81de-d25451d50064,9426d701-0835-427b-9dfa-ecd2698d7760,2024-11-11 10:26:43,Buenos Aires,,2024-11-24,2024-11-26,luxury,35,PRT0004,1111.91
d6cc1225-58b5-4d5f-a99e-adc77d24f3d5,d0132c7b-cb1a-4a92-96ea-5ef935ec39f4,2024-10-17 00:14:45,Bogotá,,2024-11-12,2024-11-21,suv,8,PRT0009,1141.33
65afcfb3-b8e2-44ad-9689-a0791d5bb05c,5fad21be-a427-437e-9dc9-802b0f45d5e1,2024-10-16 00:48:07,Recife,Fortaleza,2024-12-10,2024-12-21,luxury,0,,350.48
42e49f7d-e880-46c6-ae7b-34c38fa04601,33ff15ff-4cd6-4f5e-91a7-6feae7772f86,2024-11-06 04:07:57,Buenos Aires,Buenos Aires,2024-11-12,2024-11-13,economy,0,,440.58
28901773-ecfb-440d-b165-e9f4935fd02b,e58e690c-de01-4d25-8244-49a270a2f05a,2024-10-31 03:22:43,Curitiba,Rio de Janeiro,2024-11-11,2024-11-14,economy,14,,1640.51
10548681-9583-4ba3-9dae-1b1b3d3500b1,544174ee-4c41-4921-be08-20761eace34d,2024-10-09 00:56:47,Brasília,Brasília,2024-10-14,2024-10-25,suv,21,PRT0012,1659.44
82c7d2f8-472a-47d9-becd-cd0989859920,51732633-106a-4cff-b77d-64f93aa1d9f0,2024-12-26 01:21:50,rio de janeiro,,2025-01-22,2025-02-01,economy,,,440.8
54acbfe4-c51a-45de-b768-3b3ce5969970,c93ffcd5-6f74-4548-a253-e42acadf6976,2024-10-09 07:59:12,São Paulo,Lima,2024-12-11,2024-12-21,suv,30,PRT0018,1081.27
49e3eecd-b007-4f6e-9896-de7f936a3ac3,ec0cd1aa-e035-449b-b2f8-87166af51c05,2024-10-18 13:36:48,Rio de Janeiro,Lima,2024-12-30,2025-01-11,suv,20,,1691.97
3d82894b-eae6-4b27-b18b-4e78e21c3dfb,221fd433-7f7b-4bde-a73d-03bac0d2ee97,2025-02-26 11:59:34,São Paulo,,2025-05-03,2025-05-07,minivan,3,PRT0009,729.22
08dab843-1631-4d02-b5e2-d52058ee137a,da914484-a229-4348-8301-172a9126f647,2025-02-14 04:52:34,Cancún,,2025-03-05,2025-03-11,minivan,18,PRT0010,1315.33
f701cee4-e77a-444d-a749-3d6dcc80cda5,4c971798-d1fb-4e0d-922f-621b2d8df7bb,2025-01-27 01:10:02,São Paulo,,2025-03-06,2025-03-11,economy,30,PRT0016,
965b4392-4bef-40b2-aa71-f54bc8a7e8d3,5bdac166-ecaf-4045-b879-6f5bf35eb0d0,2024-12-21 23:58:44,Buenos Aires,Rio de Janeiro,2025-01-16,2025-01-21,compact,27,PRT0017,189.6
04353b8e-aa68-40d1-846c-8c7e1c61a20a,847beead-d3c6-42d7-a774-62ed3f026de1,2025-03-30 22:58:17,Lima,,2025-04-25,2025-04-29,,26,PRT0002,316.19
ba54dafb-7abd-459e-b787-dee442c22d9c,cbe8785a-5574-4ea7-ac25-6a801b660757,2024-10-23 14:20:02,Salvador,São Paulo,2024-11-30,2024-12-11,suv,18,PRT0017,278.71
23fb2973-5d5b-45e1-9fce-b4b34f1d3dd5,33b359a6-4014-4512-b686-a68a82053cfd,2024-10-04 10:57:52,Salvador,,2024-11-25,2024-11-29,luxury,5,PRT0004,788.49
e8807076-1877-4220-9220-53fdadbb7cf1,7de74516-a083-4ef9-a4e2-567cb948022f,2025-03-26 17:26:36,Santiago,,2025-05-31,2025-06-06,economy,11,PRT0008,72.08
f76fb021-cf24-496b-bb2b-8532477023d9,0d7265be-609d-4855-9e48-f0d6cab49424,2024-11-23 13:51:03,Curitiba,Recife,2025-02-17,2025-02-18,suv,35,,320.05
8b4c5ed9-c82a-4ff9-9016-c4d6e171ecbe,ecbc8268-5f68-4708-838d-8c171ffa4cff,2024-10-21 21:59:13,Curitiba,rio de janeiro,2024-12-01,2024-12-06,luxury,35,PRT0017,1575.56
4cf9c791-077a-4881-81d3-961d099d11a2,2cad55f5-3f29-49df-86b0-031f141109e0,2025-02-08 06:12:37,São Paulo,,2025-02-20,2025-03-03,suv,0,,1479.39
1474dd31-4ced-41ee-bf51-9017900305cb,e9baa526-fa70-4b90-9c6e-84fbd39b2759,2024-12-29 08:13:25,Buenos Aires,Lima,2025-03-28,2025-04-08,pickup,37,PRT0017,101.37
c9fe7bb1-f783-41cc-980b-fae624add71b,024e9ddd-be7a-4c31-bf7d-56979edf7903,2024-11-26 23:29:30,Buenos Aires,,2025-01-15,2025-01-21,suv,18,,1742.01
db1636e9-16cd-4f9a-b9e7-f148c025e20a,8f2eb545-29e7-4eb6-9f4c-e5fcbbd62b2b,2024-10-14 06:12:53,rio de janeiro,Florianópolis,2024-11-12,2024-11-26,economy,18,,1537.22
24e880f8-5972-49ae-a5c8-e7c466251031,37022d68-e82e-46ed-a1de-a2d68d6beb10,2025-01-25 20:59:48,São Paulo,,2025-03-07,2025-03-14,minivan,34,PRT0005,
f4199efc-2a41-47e1-98b4-7e7624ed097e,bd452ad7-5e74-41b4-b189-1f3d4d973772,2024-11-26 20:31:46,Manaus,Rio de Janeiro,2024-12-18,2024-12-17,economy,28,,1177.32
acc086a4-6075-42ee-9ba4-637dd2386402,c753b934-c5e0-4d32-846e-449832fafd11,2024-12-11 10:09:30,Salvador,Cancún,2025-01-19,2025-01-27,luxury,15,PRT0006,
044c3134-f11e-41b4-8dab-565b498137dd,a166d898-4d37-445e-b634-aeaf532bbc4d,2025-01-24 12:32:52,São paulo,São paulo,2025-04-05,2025-04-15,,18,PRT0008,
0405cd01-93b9-46cb-b1fb-1eeefaf4d6e0,7c981764-659d-4725-a134-d1a59342565e,2024-10-22 08:56:11,Curitiba,Buenos Aires,2024-11-10,2024-11-23,luxury,17,PRT0016,1368.32
8c954752-3427-4ce4-b464-de5cba2cef7e,ca0e26d7-3fb8-49c9-bd37-de6b76b659b5,2025-03-23 15:34:02,Cancún,Manaus,2025-05-28,2025-06-09,compact,30,PRT0002,892.72
de43c6f0-18fb-49de-819b-76123d837ce8,f01459d1-937d-4af8-8036-ff564191445d,2024-10-04 07:00:30,São Paulo,Brasília,2024-10-25,2024-10-26,luxury,32,PRT0001,
449c0ea4-0234-4b5a-9b66-7440936f718d,080c9034-0624-4fe1-93f4-f4978bc18574,2024-10-10 00:14:49,FLORIANÓPOLIS,Fortaleza,2024-10-20,2024-10-24,luxury,27,PRT0020,1530.94
87afc8aa-0ad5-4cd4-b3a0-ce7aefaf5fad,9232be30-283b-4db3-a7aa-bf023687e9f0,2025-02-18 03:31:58,Manaus,Manaus,2025-03-27,,luxury,27,PRT0001,1493.82
4dc0f994-29c8-4f6d-aba9-bdf1065ae58c,8e25fa17-7c52-4c5e-ae3f-11646a8ad925,2025-01-14 15:07:48,Buenos Aires,Belo Horizonte,2025-04-02,2025-04-10,pickup,38,PRT0009,289.13
80892f81-046e-4746-a0b7-20adf294cd54,da91e826-66f4-4d1f-9d1c-9d00af8713ef,2024-10-02 05:45:58,Brasília,,2024-11-19,2024-11-28,,6,PRT0013,1153.26
a670c83c-f283-4aab-933b-d9f316e79baf,75b7d4e0-a821-41cc-aec9-0a2c6adc4f10,2025-01-12 21:49:13,Fortaleza,Bogotá,2025-04-03,2025-04-05,compact,,,
e85346cb-14a6-45b0-ad6f-ec2e5c1e3960,f54ac365-fcb2-41b0-8444-833c243ebf65,2025-01-03 15:58:25,Manaus,Salvador,2025-03-06,2025-03-18,pickup,4,PRT0013,810.93
5e97c88e-9b69-4816-ae9d-251096806ad3,4c21578f-6d89-4de8-bc94-63748d3364d6,2024-11-13 22:07:41,Lima,Belo Horizonte,2025-01-23,2025-02-04,luxury,4,PRT0011,
85f44b84-ba5c-48cd-861e-19935f2feefd,2d37a07c-b105-4c6b-bb88-6fd0578c2c07,2024-10-15 09:21:58,Curitiba,São paulo,2024-10-16,,pickup,30,PRT0003,675.65
6aedb739-7e7a-483d-9dc1-736f67906962,4d511719-778d-4a2d-833f-628e32f67ac0,2025-01-06 02:25:57,rio de janeiro,Belo Horizonte,2025-02-18,2025-02-23,luxury,11,PRT0019,1314.26
9173f136-7079-4396-b994-5a5949b1f6c2,85b9bd79-8509-4044-9f54-52f76f42d587,2025-01-12 16:25:06,Brasília,Belo Horizonte,2025-02-20,2025-03-02,,23,,1445.25
deb3e0cc-a6ee-4cda-a7ed-226c820d8393,f97216c8-ca3c-4141-beee-3be8ca0ae52a,2025-01-15 20:18:07,Bogotá,,2025-03-16,2025-03-20,suv,21,,1395.9
ba8b5cf5-a87e-40de-8eac-e5779a6e4f38,47ec76b4-ca5d-4c29-8c95-c666143eb766,2025-01-26 14:29:07,São Paulo,Florianópolis,2025-02-01,2025-02-02,,33,,66.91
5ff3a5a6-b94a-4520-8bf6-3c47b12de690,4d82498c-06b5-4267-859c-6202e4ed1430,2025-02-17 10:00:48,São Paulo,Brasília,2025-02-23,2025-02-26,luxury,40,PRT0014,440.55
5fe90574-6b1e-4f08-a180-e76fa5b5d406,229d05b6-399a-4e50-9c0a-839d83a4f076,2024-12-23 11:42:32,rio de janeiro,FLORIANÓPOLIS,2025-03-09,2025-03-22,compact,16,,1102.18
f7edb43f-c292-4159-815b-6c6a1409a781,558809ed-d5b9-421c-92b9-d5e09701a494,2024-10-21 00:41:00,Belo Horizonte,Manaus,2025-01-19,2025-01-30,compact,26,PRT0009,706.66
bd5cc23a-3dd4-49fc-9ff7-9f9d3f8c3a47,b6e0037d-b544-4d14-be43-647d8b5c42b4,2025-01-22 02:23:37,Salvador,São paulo,2025-03-28,2025-03-30,luxury,33,PRT0017,630.48
be78975d-384e-4015-9583-616b72ba8452,05379b03-f3d1-48e3-ae9d-d7a5e2b2dac1,2025-02-01 09:02:48,Buenos Aires,Salvador,2025-04-24,2025-04-26,luxury,35,PRT0017,1139.56
4576ad13-7fad-465a-8f95-7980cb226c2c,e285bbcc-1308-41b1-8942-5c8942bb3de1,2024-12-18 16:02:43,Buenos Aires,Salvador,2025-03-11,2025-03-23,luxury,2,PRT0012,
5b417e11-4c44-4abd-8da0-3f405a08aada,f9104d26-1728-4a59-8ee3-adf2838dfc08,2025-03-12 13:05:48,Bogotá,,2025-05-09,2025-05-14,suv,2,PRT0014,96.68
37bc6801-790f-4ae5-8ad8-ac8d6666dc14,4c5257a5-6ab1-4033-9a40-16b7caef0173,2024-10-07 20:03:38,Cancún,Cancún,2024-10-22,,suv,34,PRT0003,1665.15
b9051f57-bd27-4862-bbb3-b21c151e3e3a,8fbe9a76-899a-41e2-8bbb-de44ca4a1e92,2024-12-03 03:56:49,rio de janeiro,Rio de Janeiro,2025-01-26,2025-01-29,minivan,29,PRT0019,821.46
7a749b86-0840-4c9c-ad3a-8c1eb2916e38,09524f9d-586d-45ba-9ecc-92fe8d435d52,2024-11-25 18:46:59,Cancún,São Paulo,2025-02-02,2025-02-14,compact,24,PRT0011,349.27
832b2073-00fe-4bfa-b685-663dd166c98a,cf827931-a874-43e6-acdf-909ec5cca2b4,2025-03-08 11:33:27,Brasília,rio de janeiro,2025-04-12,2025-04-14,minivan,1,PRT0017,686.02
130c2ae5-3f12-46d7-84e6-10bc62197f1d,c92ec347-f583-41b8-99ac-bc9e0a98626f,2024-10-16 18:43:15,Brasília,Santiago,2024-10-28,2024-10-30,economy,30,,1222.59
855f729d-39e9-45ef-bfb2-02e38c7193f2,e27ef0cf-6d5a-48eb-8a5b-72543355927d,2024-11-02 08:35:53,Rio de Janeiro,Buenos Aires,2024-11-17,2024-11-19,suv,14,PRT0016,1355.76
77e7ec4e-a378-42e2-a3a6-f3cf846f2291,7d659c87-9b33-4ceb-b781-f01995cebd4d,2024-10-26 01:03:15,Lima,Cancún,2024-11-07,2024-11-21,minivan,24,,1698.88
7d6423b0-0663-44a4-b77c-57bf3160fb69,a0a43700-2d28-418b-805a-55d949426eb1,2024-10-14 00:46:57,Recife,Cancún,2024-12-02,2024-12-08,compact,29,PRT0001,1530.99
090f8ae8-a6dc-46c2-9299-88993d2f057e,6dcd7e19-d1c5-4ab9-bd63-fad4f8934951,2025-02-26 09:46:44,São Paulo,Salvador,2025-04-15,2025-04-28,economy,9,PRT0019,1601.63
11648c4c-815a-4cc1-bc11-c02d16f9e87c,4e776fae-e4ec-4bde-bd59-b6d3da6dd803,2025-01-04 16:21:28,FLORIANÓPOLIS,Buenos Aires,2025-01-15,2025-01-18,pickup,19,,396.19
d626e28e-0fb2-4399-8b94-14ed9b6da782,ad50e821-0e42-48aa-aff5-b8ea638f0ba5,2024-12-17 17:38:24,Rio de Janeiro,Buenos Aires,2025-01-18,2025-01-28,compact,38,PRT0003,1065.75
67c21600-9656-4855-a9bb-0fcae257a6db,98d5ce61-1a91-45d6-9582-f09630050aaa,2024-11-07 18:46:02,Santiago,Rio de Janeiro,2025-01-24,2025-02-07,minivan,16,PRT0003,1541.8
39e469a5-02b9-4772-8b18-41a23f1fffb1,0c081246-1671-41aa-b3af-4bdeabbbb87b,2025-01-30 03:38:28,Florianópolis,Bogotá,2025-04-22,2025-04-26,compact,12,,947.47
cca97f00-5ecf-4717-b8f7-050ba8fdcb3e,94368433-c6aa-4214-9505-4d3c368c11ee,2025-03-04 00:14:49,Bogotá,FLORIANÓPOLIS,2025-03-05,2025-03-09,luxury,20,,627.24
28929ab5-835c-40ab-bae1-7fc5eedfcd2b,cabf53c5-b823-473e-9e39-1d58df5d03dd,2025-01-24 14:52:18,São paulo,São paulo,2025-03-16,2025-03-29,economy,15,,626.35
6b507409-f06a-4932-a1ba-b3215a0af1d5,aa9c1bc8-f334-4939-9499-334a808dcbd9,2025-02-01 00:22:42,FLORIANÓPOLIS,Manaus,2025-04-22,2025-04-24,suv,38,PRT0010,1158.96
24cf6355-424e-464f-b19c-7d6ce027da1e,858811eb-36bc-4a60-8b74-a54cf7e2595b,2025-01-29 21:23:09,Manaus,,2025-04-11,2025-04-13,economy,26,PRT0007,908.66
74a56220-7918-4167-b341-a86165c75ac6,b4bd1011-7760-402d-a331-16595e5bc702,2025-01-18 06:47:54,Lima,Santiago,2025-04-17,2025-04-21,compact,10,PRT0019,1673.2
63a9045a-3210-4f72-9362-75e475cc82ac,6dfe1ce4-bf7b-44fa-b746-9e32ee5db266,2025-01-22 13:58:41,Fortaleza,Buenos Aires,2025-02-28,2025-03-06,suv,20,PRT0011,524.08
788cff34-3a21-414e-bb4c-2e3458f57c13,9906fa3e-d0d7-453d-b134-f0006ee77fbc,2025-02-24 12:12:36,Cancún,São paulo,2025-03-27,2025-03-31,pickup,31,PRT0019,783.78
b956ccca-68f6-46ee-b04e-60e244c1af26,8318c910-2128-4139-ae8a-54a4a4c5ee08,2024-12-26 04:03:11,São paulo,Santiago,2025-02-11,2025-02-17,minivan,1,,503.05
7ab1d2ca-5b81-4e75-a696-341886591489,4eb59735-579a-4801-91d0-affd9745864f,2025-01-20 20:31:06,Florianópolis,Lima,2025-03-21,2025-03-23,,40,PRT0011,418.78
425df8bd-4a41-4663-964c-c46c197051b6,84dbc971-327e-40f1-9d8e-9e4fd6bf98ce,2025-03-03 20:57:39,Florianópolis,Brasília,2025-05-23,2025-06-05,compact,8,,653.6
98c2b10a-810e-44fa-8e77-23c60025090d,cc18230b-b70b-4d9e-8c58-6ed07c337508,2025-02-18 16:56:50,Cancún,Belo Horizonte,2025-03-15,2025-03-19,compact,9,,760.0
e710f9cc-3b4c-4ed2-9f2c-8027f7f55c9d,02fcc8ba-3088-4365-bd31-aa992b7140e3,2025-01-24 14:02:56,São paulo,,2025-04-12,2025-04-14,luxury,33,PRT0019,698.99
08fc1120-23e0-422c-b30f-252d77c474ea,d80dbb45-f87e-461f-9ce8-c633051a4e50,2025-01-04 18:08:22,Buenos Aires,Lima,2025-02-04,2025-02-13,,9,PRT0014,201.6
8dc216e2-dd24-44d3-ac12-35148651f56b,b667eedb-9c8d-428d-b407-98429393038a,2025-01-12 15:13:55,FLORIANÓPOLIS,Cancún,2025-01-27,2025-02-04,,6,PRT0018,1681.01
2ba82a79-1f0f-4b3f-a2a1-1afccb74dd36,a8dc4da0-0687-43ea-965e-ce7de287e3ab,2025-03-15 19:58:34,São Paulo,,2025-03-29,2025-04-10,minivan,38,PRT0014,814.69
7b2cd6d8-6942-4d14-97ae-94350324d862,9ad262f3-ec86-4078-95c8-0ff0a2894f73,2025-02-12 18:06:19,Santiago,Brasília,2025-02-16,2025-02-20,economy,17,PRT0018,190.76
c026a95f-c0f7-4d75-bebc-5c5618823216,cc3f73cc-0bbb-42ed-8686-d0f913d5c3f1,2025-01-28 15:11:46,Manaus,Belo Horizonte,2025-04-17,2025-04-21,minivan,38,PRT0019,1267.37
80a5898e-d7ec-4694-9d8f-1a996f038485,f0a2f925-912c-4e01-b94a-77aed47f0c67,2025-01-25 16:52:19,Cancún,Buenos Aires,2025-04-15,2025-04-19,compact,10,,1076.59
e0cbe433-0304-47c7-b47a-9e2e4532005e,b6118f68-7b21-488e-9f1b-ab2877b6769d,2024-11-03 07:04:00,FLORIANÓPOLIS,Rio de Janeiro,2024-12-20,2024-12-27,economy,8,PRT0005,93.81
82b6dd0d-81e0-4816-861b-1465ac3e52ea,3b9ca014-c2c7-4758-ad94-4b5c25cd96d1,2025-03-24 14:13:25,Salvador,Recife,2025-04-13,2025-04-19,suv,15,,1270.73
